================ Training Loss (Sat Oct 19 03:26:54 2024) ================
(epoch: 191, iters: 20, time: 0.147, data: 0.003) G_GAN: 0.768 G_L1: 2.867 D_real: 0.624 D_fake: 0.637 
(epoch: 192, iters: 58, time: 0.146, data: 0.003) G_GAN: 0.764 G_L1: 1.792 D_real: 0.752 D_fake: 0.656 
(epoch: 194, iters: 34, time: 0.885, data: 0.003) G_GAN: 0.944 G_L1: 1.499 D_real: 0.547 D_fake: 0.515 
(epoch: 196, iters: 10, time: 0.157, data: 0.003) G_GAN: 0.791 G_L1: 1.772 D_real: 0.756 D_fake: 0.625 
(epoch: 197, iters: 48, time: 0.164, data: 0.002) G_GAN: 0.797 G_L1: 1.521 D_real: 0.615 D_fake: 0.620 
(epoch: 199, iters: 24, time: 0.139, data: 0.003) G_GAN: 0.775 G_L1: 3.447 D_real: 0.709 D_fake: 0.639 
(epoch: 200, iters: 62, time: 0.897, data: 0.003) G_GAN: 0.774 G_L1: 4.650 D_real: 0.564 D_fake: 0.652 
================ Training Loss (Sat Oct 19 04:12:36 2024) ================
(epoch: 1, iters: 100, time: 0.126, data: 0.783) G_GAN: 0.871 G_L1: 10.643 D_real: 0.609 D_fake: 0.630 
(epoch: 2, iters: 38, time: 0.126, data: 0.003) G_GAN: 1.989 G_L1: 14.500 D_real: 0.265 D_fake: 0.230 
(epoch: 2, iters: 138, time: 0.172, data: 0.003) G_GAN: 2.249 G_L1: 17.604 D_real: 0.106 D_fake: 0.146 
(epoch: 3, iters: 76, time: 0.330, data: 0.004) G_GAN: 0.196 G_L1: 7.190 D_real: 1.308 D_fake: 2.158 
(epoch: 4, iters: 14, time: 0.132, data: 0.003) G_GAN: 2.260 G_L1: 7.468 D_real: 0.088 D_fake: 0.104 
(epoch: 4, iters: 114, time: 0.129, data: 0.001) G_GAN: 1.732 G_L1: 6.481 D_real: 0.261 D_fake: 0.240 
(epoch: 5, iters: 52, time: 0.135, data: 0.005) G_GAN: 0.479 G_L1: 6.773 D_real: 0.421 D_fake: 1.184 
(epoch: 5, iters: 152, time: 0.341, data: 0.003) G_GAN: 1.716 G_L1: 5.007 D_real: 0.179 D_fake: 0.426 
(epoch: 6, iters: 90, time: 0.153, data: 0.002) G_GAN: 0.467 G_L1: 39.116 D_real: 0.038 D_fake: 1.911 
(epoch: 7, iters: 28, time: 0.145, data: 0.003) G_GAN: 1.076 G_L1: 10.397 D_real: 0.486 D_fake: 0.579 
(epoch: 7, iters: 128, time: 0.140, data: 0.004) G_GAN: 0.953 G_L1: 30.290 D_real: 0.344 D_fake: 0.688 
(epoch: 8, iters: 66, time: 0.322, data: 0.004) G_GAN: 1.292 G_L1: 6.957 D_real: 0.778 D_fake: 0.338 
(epoch: 9, iters: 4, time: 0.126, data: 0.002) G_GAN: 2.383 G_L1: 16.007 D_real: 1.278 D_fake: 0.175 
(epoch: 9, iters: 104, time: 0.126, data: 0.003) G_GAN: 1.113 G_L1: 17.848 D_real: 0.952 D_fake: 0.436 
(epoch: 10, iters: 42, time: 0.135, data: 0.004) G_GAN: 1.397 G_L1: 22.949 D_real: 1.086 D_fake: 0.430 
(epoch: 10, iters: 142, time: 0.316, data: 0.003) G_GAN: 0.743 G_L1: 5.202 D_real: 0.384 D_fake: 0.876 
(epoch: 11, iters: 80, time: 0.134, data: 0.003) G_GAN: 1.108 G_L1: 26.091 D_real: 1.020 D_fake: 0.450 
(epoch: 12, iters: 18, time: 0.135, data: 0.004) G_GAN: 1.271 G_L1: 16.164 D_real: 0.776 D_fake: 0.357 
(epoch: 12, iters: 118, time: 0.133, data: 0.002) G_GAN: 1.201 G_L1: 15.207 D_real: 0.743 D_fake: 0.411 
(epoch: 13, iters: 56, time: 0.317, data: 0.005) G_GAN: 1.423 G_L1: 28.339 D_real: 0.653 D_fake: 0.365 
(epoch: 13, iters: 156, time: 0.139, data: 0.003) G_GAN: 1.329 G_L1: 35.604 D_real: 0.117 D_fake: 0.493 
(epoch: 14, iters: 94, time: 0.156, data: 0.003) G_GAN: 0.980 G_L1: 9.011 D_real: 0.957 D_fake: 0.629 
(epoch: 15, iters: 32, time: 0.145, data: 0.003) G_GAN: 1.203 G_L1: 10.222 D_real: 1.126 D_fake: 0.412 
(epoch: 15, iters: 132, time: 0.341, data: 0.003) G_GAN: 0.992 G_L1: 8.378 D_real: 0.733 D_fake: 0.636 
(epoch: 16, iters: 70, time: 0.141, data: 0.003) G_GAN: 1.902 G_L1: 12.081 D_real: 0.964 D_fake: 0.179 
(epoch: 17, iters: 8, time: 0.131, data: 0.003) G_GAN: 1.467 G_L1: 11.708 D_real: 0.537 D_fake: 0.430 
(epoch: 17, iters: 108, time: 0.131, data: 0.015) G_GAN: 1.556 G_L1: 27.427 D_real: 0.119 D_fake: 0.331 
(epoch: 18, iters: 46, time: 0.345, data: 0.008) G_GAN: 2.456 G_L1: 14.083 D_real: 1.223 D_fake: 0.089 
(epoch: 18, iters: 146, time: 0.159, data: 0.003) G_GAN: 1.212 G_L1: 14.978 D_real: 1.066 D_fake: 0.461 
(epoch: 19, iters: 84, time: 0.156, data: 0.004) G_GAN: 1.719 G_L1: 10.930 D_real: 0.470 D_fake: 0.303 
(epoch: 20, iters: 22, time: 0.153, data: 0.003) G_GAN: 1.114 G_L1: 6.132 D_real: 0.159 D_fake: 0.539 
(epoch: 20, iters: 122, time: 0.368, data: 0.003) G_GAN: 1.806 G_L1: 12.434 D_real: 0.622 D_fake: 0.273 
(epoch: 21, iters: 60, time: 0.148, data: 0.003) G_GAN: 1.450 G_L1: 11.465 D_real: 1.352 D_fake: 0.293 
(epoch: 21, iters: 160, time: 0.146, data: 0.003) G_GAN: 0.763 G_L1: 12.336 D_real: 0.679 D_fake: 0.875 
(epoch: 22, iters: 98, time: 0.136, data: 0.003) G_GAN: 0.967 G_L1: 9.908 D_real: 0.736 D_fake: 0.838 
(epoch: 23, iters: 36, time: 0.380, data: 0.003) G_GAN: 1.567 G_L1: 29.023 D_real: 0.054 D_fake: 0.356 
(epoch: 23, iters: 136, time: 0.139, data: 0.003) G_GAN: 1.234 G_L1: 25.876 D_real: 0.472 D_fake: 0.430 
(epoch: 24, iters: 74, time: 0.147, data: 0.004) G_GAN: 1.012 G_L1: 12.910 D_real: 0.052 D_fake: 0.646 
(epoch: 25, iters: 12, time: 0.151, data: 0.004) G_GAN: 1.606 G_L1: 13.318 D_real: 1.394 D_fake: 0.325 
(epoch: 25, iters: 112, time: 0.360, data: 0.003) G_GAN: 0.729 G_L1: 11.020 D_real: 0.140 D_fake: 0.830 
(epoch: 26, iters: 50, time: 0.140, data: 0.004) G_GAN: 0.975 G_L1: 6.205 D_real: 0.744 D_fake: 0.682 
(epoch: 26, iters: 150, time: 0.157, data: 0.007) G_GAN: 1.157 G_L1: 13.162 D_real: 0.170 D_fake: 0.557 
(epoch: 27, iters: 88, time: 0.148, data: 0.003) G_GAN: 1.091 G_L1: 18.923 D_real: 0.624 D_fake: 0.922 
(epoch: 28, iters: 26, time: 0.378, data: 0.004) G_GAN: 0.710 G_L1: 5.684 D_real: 0.343 D_fake: 0.862 
(epoch: 28, iters: 126, time: 0.155, data: 0.005) G_GAN: 1.200 G_L1: 12.788 D_real: 0.165 D_fake: 0.380 
(epoch: 29, iters: 64, time: 0.156, data: 0.003) G_GAN: 0.872 G_L1: 4.907 D_real: 1.124 D_fake: 0.630 
(epoch: 30, iters: 2, time: 0.132, data: 0.003) G_GAN: 0.820 G_L1: 5.861 D_real: 0.577 D_fake: 0.717 
(epoch: 30, iters: 102, time: 0.363, data: 0.030) G_GAN: 0.894 G_L1: 17.093 D_real: 0.456 D_fake: 0.762 
(epoch: 31, iters: 40, time: 0.143, data: 0.003) G_GAN: 1.708 G_L1: 14.236 D_real: 0.330 D_fake: 0.330 
(epoch: 31, iters: 140, time: 0.167, data: 0.005) G_GAN: 1.715 G_L1: 27.863 D_real: 0.437 D_fake: 0.280 
(epoch: 32, iters: 78, time: 0.164, data: 0.004) G_GAN: 1.245 G_L1: 9.897 D_real: 0.221 D_fake: 0.478 
(epoch: 33, iters: 16, time: 0.391, data: 0.003) G_GAN: 1.138 G_L1: 7.321 D_real: 0.587 D_fake: 0.432 
(epoch: 33, iters: 116, time: 0.161, data: 0.004) G_GAN: 1.164 G_L1: 11.534 D_real: 0.459 D_fake: 0.516 
(epoch: 34, iters: 54, time: 0.162, data: 0.003) G_GAN: 1.314 G_L1: 12.602 D_real: 0.483 D_fake: 0.436 
(epoch: 34, iters: 154, time: 0.164, data: 0.004) G_GAN: 1.242 G_L1: 6.408 D_real: 1.184 D_fake: 0.316 
